Election|Riding|RegionSort|SubregionSort|Region|Subregion|DistrictSchoolBoard|TV|Newspaper|1995BlueBelts|Rural_Day|Rural|pCandidate|pParty|pIncumbent|pVotes|pVotesWin|pVotesWaste|pVotesGovern|pVote%|pSeat|pGovern|rElectors|rTurnout|rTurnout%|rCandidates|rSeats|rVotes|rVotesWin|rVotesWaste|rVotesGovern|rVotesWin%|rVotesWaste%|rVotesPerCandidate|rWinner|rWinnerGoverns|North-South
1999|Burlington|17|17|Hamilton-Niagara|Halton|Halton|CHCH-TV -- Hamilton|Hamilton, Toronto|mid-west|||Linda Glover|Ontario Liberal Party|U|14220|0|14220|0|0.31|0|FALSE|77516|46865|0.6|6|1|46307|29055|17252|29055|0.63|0.37|7718|Progressive Conservative|TRUE|
1999|Burlington|17|17|Hamilton-Niagara|Halton|Halton|CHCH-TV -- Hamilton|Hamilton, Toronto|mid-west|||Regina Law|Natural Law Party|U|144|0|144|0|0|0|FALSE|77516|46865|0.6|6|1|46307|29055|17252|29055|0.63|0.37|7718|Progressive Conservative|TRUE|
1999|Cambridge|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Al Smith|Family Coalition Party of Ontario|U|824|0|824|0|0.02|0|FALSE|80508|45151|0.56|5|1|44824|24583|20241|24583|0.55|0.45|8965|Progressive Conservative|TRUE|
1999|Cambridge|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Gary Gibson|New Democratic Party of Ontario|U|8684|0|8684|0|0.19|0|FALSE|80508|45151|0.56|5|1|44824|24583|20241|24583|0.55|0.45|8965|Progressive Conservative|TRUE|
1999|Cambridge|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Gerry Martiniuk|Progressive Conservative Party of Ontario|U|24583|24583|0|24583|0.55|1|TRUE|80508|45151|0.56|5|1|44824|24583|20241|24583|0.55|0.45|8965|Progressive Conservative|TRUE|
1999|Cambridge|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Jerry Boyle|Ontario Liberal Party|U|10244|0|10244|0|0.23|0|FALSE|80508|45151|0.56|5|1|44824|24583|20241|24583|0.55|0.45|8965|Progressive Conservative|TRUE|
1999|Cambridge|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Kathleen Morton|Green Party of Ontario|U|489|0|489|0|0.01|0|FALSE|80508|45151|0.56|5|1|44824|24583|20241|24583|0.55|0.45|8965|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||André Clermont|Green Party of Ontario|U|614|0|614|0|0.01|0|FALSE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||Brian Coburn|Progressive Conservative Party of Ontario|U|24356|24356|0|24356|0.55|1|TRUE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||Jamie Gallant|New Democratic Party of Ontario|U|1195|0|1195|0|0.03|0|FALSE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||Luc Brisebois|Independent|U|247|0|247|0|0.01|0|FALSE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||René Danis|Ontario Liberal Party|U|18052|0|18052|0|0.4|0|FALSE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Carleton-Gloucester|1|1|East|Ottawa|Ottawa-Carleton|CBOT, CBOFT, CHRO; CJOH|Citizen (CanWest), Sun, Le Droit (Power Corporation)||||Richard Wolfson|Natural Law Party|U|177|0|177|0|0|0|FALSE|73789|44911|0.61|6|1|44641|24356|20285|24356|0.55|0.45|7440|Progressive Conservative|TRUE|
1999|Chatham-Kent-Essex|||Southwest|Southwest|Unknown|Unknown|Unknown||||Pat Hoy|Ontario Liberal Party||24239|24239||||||||||||||||||||
1999|Chatham-Kent-Essex|||Southwest|Southwest|Unknown|Unknown|Unknown||||Jack Carrol|Progressive Conservative Party of Ontario||16238|0||||||||||||||||||||
1999|Chatham-Kent-Essex|||Southwest|Southwest|Unknown|Unknown|Unknown||||Brian Sharp|New Democratic Party of Ontario||2316|0||||||||||||||||||||
1999|Chatham-Kent-Essex|||Southwest|Southwest|Unknown|Unknown|Unknown||||Greg Zolad|Green Party of Ontario||462|0||||||||||||||||||||
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Barbara Seed|Independent|U|164|0|164|0|0.01|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Eduardo Marcos|Progressive Conservative Party of Ontario|U|4346|0|4346|0|0.16|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Ken Kalopsis|Reform Party of Ontario|U|174|0|174|0|0.01|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Maurice F. Seguin|Natural Law Party|U|81|0|81|0|0|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Nunzio Venuto|Ontario Libertarian Party|U|95|0|95|0|0|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Paulo Simas|Green Party of Ontario|U|224|0|224|0|0.01|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Tony Ruprecht|Ontario Liberal Party|U|13649|13649|0|0|0.5|1|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Davenport|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Tony Silipo|New Democratic Party of Ontario|U|8717|0|8717|0|0.32|0|FALSE|47451|28014|0.59|8|1|27450|13649|13801|0|0.5|0.5|3431|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Dave Johnson|Progressive Conservative Party of Ontario|U|17955|0|17955|0|0.43|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||David Caplan|Ontario Liberal Party|U|20993|20993|0|0|0.5|1|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Elizabeth Rowley|Communist Party of Canada (Ontario)|U|91|0|91|0|0|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Fernand Deschamps|Independent|U|65|0|65|0|0|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Janaki Bala-Krishnan|New Democratic Party of Ontario|U|1822|0|1822|0|0.04|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Jeff Pancer|Green Party of Ontario|U|85|0|85|0|0|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Raffi Assadourian|Independent|U|329|0|329|0|0.01|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
1999|Don Valley East|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Ryan Kidd|Family Coalition Party of Ontario|U|153|0|153|0|0|0|FALSE|68391|42106|0.62|10|1|41574|20993|20581|0|0.5|0.5|4157|Liberal|FALSE|
