Ontario
39
Ontario,,,Satish Balasunderam ,Satish Balasunderam ,New Democratic Party of Ontario,3192
Ontario,,,Carla Casanova ,Carla Casanova ,Green Party of Ontario,2361
Ontario,,,Al Zawadzki ,Al Zawadzki ,Family Coalition Party of Ontario,992
Ontario,,,Ryan Jamieson ,Ryan Jamieson ,Freedom Party of Ontario,243
Ontario,MISSISSAUGA-ERINDALE,MISSISSAUGA-ERINDALE,Harinder Takhar ,Harinder Takhar ,Ontario Liberal Party,21551
Ontario,,,David Brown ,David Brown ,Progressive Conservative Party of Ontario,14913
Ontario,,,Shaila Kibria ,Shaila Kibria ,New Democratic Party of Ontario,5056
Ontario,,,Richard Pietro ,Richard Pietro ,Green Party of Ontario,3521
Ontario,MISSISSAUGA SOUTH,MISSISSAUGA SOUTH,Charles Sousa ,Charles Sousa ,Ontario Liberal Party,19195
Ontario,,,Tim Peterson ,Tim Peterson ,Progressive Conservative Party of Ontario,14187
Ontario,,,Ken Cole ,Ken Cole ,New Democratic Party of Ontario,3745
Ontario,,,David Johnston ,David Johnston ,Green Party of Ontario,3629
Ontario,,,Samantha Toteda ,Samantha Toteda ,Family Coalition Party of Ontario,365
Ontario,MISSISSAUGA-STREETSVILLE,MISSISSAUGA-STREETSVILLE,Bob Delaney ,Bob Delaney ,Ontario Liberal Party,20264
Ontario,,,Nina Tangri ,Nina Tangri ,Progressive Conservative Party of Ontario,11155
Ontario,,,Gail Mccabe ,Gail Mccabe ,New Democratic Party of Ontario,3944
Ontario,,,Scott Warner ,Scott Warner ,Green Party of Ontario,2925
Ontario,,,Masood Atchekzai ,Masood Atchekzai ,Family Coalition Party of Ontario,274
Ontario,NEPEAN-CARLETON,NEPEAN-CARLETON,Lisa Macleod ,Lisa Macleod ,Progressive Conservative Party of Ontario,27070
Ontario,,,Jai Aggarwal ,Jai Aggarwal ,Ontario Liberal Party,17731
Ontario,,,Gordon Kubanek ,Gordon Kubanek ,Green Party of Ontario,4500
Ontario,,,Tristan Maack ,Tristan Maack ,New Democratic Party of Ontario,4000
Ontario,NEWMARKET-AURORA,NEWMARKET-AURORA,Frank Klees ,Frank Klees ,Progressive Conservative Party of Ontario,19460
Ontario,,,Christina Bisanz ,Christina Bisanz ,Ontario Liberal Party,18105
Ontario,,,John Mcrogers ,John Mcrogers ,Green Party of Ontario,4182
Ontario,,,Mike Seaward ,Mike Seaward ,New Democratic Party of Ontario,3290
Ontario,,,Craig Hodgins ,Craig Hodgins ,Ontario Libertarian Party,269
Ontario,,,Tad Brudzinski ,Tad Brudzinski ,Family Coalition Party of Ontario,249
Ontario,,,Suzanne Fortin ,Suzanne Fortin ,Family Coalition Party of Ontario,533
Ontario,NIAGARA FALLS,NIAGARA FALLS,Kim Craitor ,Kim Craitor ,Ontario Liberal Party,22210
Ontario,,,Bart Maves ,Bart Maves ,Progressive Conservative Party of Ontario,14540
Ontario,,,Melanie Mullen ,Melanie Mullen ,Green Party of Ontario,5373
Ontario,,,Mike Pichﾂ ,Mike Pichﾂ ,New Democratic Party of Ontario,4605
Ontario,NIAGARA WEST-GLANBROOK,NIAGARA WEST-GLANBROOK,Tim Hudak ,Tim Hudak ,Progressive Conservative Party of Ontario,24311
Ontario,,,Mike Lostracco ,Mike Lostracco ,Ontario Liberal Party,14290
Ontario,,,Bonnie Bryan ,Bonnie Bryan ,New Democratic Party of Ontario,5809
